2019/12/24 星期二 上午 9:58:04	正在从[1]号服务器获取时间...
2019/12/24 星期二 下午 1:01:19	结束车票查询

2019/12/24 星期二 下午 1:01:46	链接12306服务器速度:39毫秒[优]

2019/12/24 星期二 下午 1:10:32	[检查状态]登录失败，用户手动中止了登录！

2019/12/24 星期二 下午 1:13:39	正在初始化...已完成

2019/12/24 星期二 下午 1:13:40	链接12306服务器速度:221毫秒[优]

2019/12/24 星期二 下午 1:13:40	获取到:786个CDN,开始智能测速中...

2019/12/24 星期二 下午 1:13:46	查询完毕,本次查询共用时:504毫秒

2019/12/24 星期二 下午 1:13:53	开始查询2020-01-22车次，间隔：默认

2019/12/24 星期二 下午 1:13:54	[候补]一个账号只能有一个待兑现的候补，切换刷票！

2019/12/24 星期二 下午 1:25:41	链接12306服务器速度:653毫秒[差]

2019/12/24 星期二 下午 2:08:41	链接12306服务器速度:206毫秒[优]

2019/12/24 星期二 下午 2:28:29	[检查状态]检测到下线,已成功登录

2019/12/24 星期二 下午 3:48:40	[检查状态]检测到下线,已成功登录

2019/12/24 星期二 下午 11:30:02	当前时间：23:30:02，23:30-06:00为12306维护时间！

2019/12/24 星期二 下午 11:30:03	已设置定时抢票,现在不抢票,明天 06:00:00 开始抢票！

2019/12/24 星期二 下午 11:30:03	正在从[1]号服务器获取时间...

2019/12/24 星期二 下午 11:30:03	[服务器-1]：2019-12-24 23:30:03

2019/12/24 星期二 下午 11:30:03	[本地时间]：2019-12-24 23:30:03

2019/12/24 星期二 下午 11:30:03	[设置完毕]已同步时间

